timestamp,open,high,low,close
1741860180000,2947.548,2948.095,2947.548,2948.065
1741860240000,2948.065,2948.445,2948.025,2948.148
1741860300000,2948.155,2948.265,2947.285,2947.575
1741860360000,2947.585,2948.225,2947.485,2947.725
1741860420000,2947.705,2947.725,2946.665,2946.685
1741860480000,2946.685,2946.935,2946.595,2946.695
1741860540000,2946.675,2946.795,2945.695,2946.235
1741860600000,2946.225,2946.665,2946.195,2946.335
1741860660000,2946.315,2946.715,2946.075,2946.075
1741860720000,2946.075,2946.215,2944.675,2944.765
1741860780000,2944.785,2945.235,2944.758,2944.945
1741860840000,2944.905,2944.905,2944.545,2944.585
1741860900000,2944.585,2944.595,2943.405,2943.855
1741860960000,2943.895,2943.948,2943.765,2943.765
1741861020000,2943.785,2944.055,2943.375,2943.425
1741861080000,2943.405,2943.515,2943,2943.335
1741861140000,2943.315,2944.075,2943.305,2943.945
1741861200000,2943.918,2944.448,2943.915,2943.955
1741861260000,2943.948,2944.118,2943.525,2943.729
1741861320000,2943.685,2943.955,2943.615,2943.705
1741861380000,2943.848,2943.848,2943.115,2943.275
1741861440000,2943.268,2943.365,2942.415,2943.305
1741861500000,2943.285,2943.965,2943.285,2943.395
1741861560000,2943.395,2943.915,2943.355,2943.905
1741861620000,2943.895,2944.075,2943.765,2944.005
1741861680000,2944.055,2944.055,2943.115,2943.285
1741861740000,2943.335,2943.895,2942.865,2943.745
1741861800000,2943.755,2943.925,2943.125,2943.745
1741861860000,2943.705,2944.665,2943.405,2944.265
1741861920000,2944.235,2944.695,2943.815,2944.595
1741861980000,2944.575,2944.905,2944.115,2944.715
1741862040000,2944.685,2944.735,2944.155,2944.165
1741862100000,2944.165,2944.235,2943.198,2943.278
1741862160000,2943.268,2943.545,2942.805,2942.905
1741862220000,2942.905,2942.905,2942.415,2942.575
1741862280000,2942.575,2943.015,2942.195,2942.925
1741862340000,2942.925,2943.555,2942.885,2943.385
1741862400000,2943.455,2943.955,2943.155,2943.355
1741862460000,2943.365,2943.365,2942.685,2942.985
1741862520000,2942.965,2943.265,2942.625,2942.655
1741862580000,2942.645,2942.745,2942.395,2942.495
1741862640000,2942.495,2942.625,2941.975,2942.605
1741862700000,2942.885,2943.745,2942.885,2943.705
1741862760000,2943.699,2943.755,2942.835,2943.335
1741862820000,2943.285,2943.715,2943.195,2943.645
1741862880000,2943.675,2944.045,2943.575,2943.845
1741862940000,2943.865,2944.215,2943.425,2944.215
1741863000000,2944.185,2944.635,2943.945,2944.125
1741863060000,2944.085,2944.205,2943.835,2944.005
1741863120000,2944.025,2944.215,2943.455,2943.455
1741863180000,2943.445,2943.815,2943.375,2943.555
