timestamp,open,high,low,close
1741917720000,70.15,70.165,70.145,70.145
1741917780000,70.14,70.17,70.14,70.165
1741917840000,70.16,70.16,70.155,70.155
1741917900000,70.15,70.165,70.145,70.16
1741917960000,70.165,70.175,70.155,70.16
1741918020000,70.155,70.165,70.155,70.165
1741918080000,70.17,70.175,70.165,70.165
1741918140000,70.17,70.175,70.165,70.165
1741918200000,70.17,70.195,70.165,70.185
1741918260000,70.19,70.205,70.185,70.2
1741918320000,70.195,70.205,70.185,70.185
1741918380000,70.195,70.205,70.195,70.205
1741918440000,70.215,70.245,70.215,70.245
1741918500000,70.245,70.245,70.245,70.245
1741918560000,70.235,70.235,70.235,70.235
1741918620000,70.225,70.225,70.22,70.22
1741918680000,70.225,70.265,70.225,70.265
1741918740000,70.255,70.26,70.25,70.25
1741918800000,70.255,70.255,70.245,70.255
1741918860000,70.25,70.25,70.245,70.245
1741918920000,70.25,70.255,70.25,70.25
1741918980000,70.255,70.255,70.245,70.245
1741919040000,70.245,70.245,70.245,70.245
1741919100000,70.24,70.24,70.225,70.225
1741919160000,70.23,70.23,70.215,70.225
1741919220000,70.235,70.245,70.235,70.245
1741919280000,70.235,70.245,70.235,70.245
1741919340000,70.25,70.25,70.245,70.245
1741919400000,70.235,70.245,70.235,70.245
1741919460000,70.25,70.25,70.23,70.235
1741919520000,70.24,70.25,70.235,70.24
1741919580000,70.235,70.245,70.235,70.235
1741919640000,70.245,70.255,70.235,70.25
1741919700000,70.255,70.255,70.245,70.255
1741919760000,70.265,70.275,70.265,70.27
1741919820000,70.265,70.275,70.265,70.275
1741919880000,70.295,70.295,70.26,70.285
1741919940000,70.295,70.305,70.285,70.305
1741920000000,70.295,70.295,70.285,70.285
1741920060000,70.29,70.295,70.28,70.285
1741920120000,70.28,70.285,70.25,70.255
1741920180000,70.265,70.275,70.265,70.275
1741920240000,70.265,70.27,70.255,70.255
1741920300000,70.26,70.265,70.255,70.26
1741920360000,70.255,70.26,70.25,70.255
1741920420000,70.26,70.26,70.245,70.25
1741920480000,70.255,70.255,70.25,70.255
1741920540000,70.26,70.265,70.255,70.26
1741920600000,70.255,70.255,70.245,70.25
1741920660000,70.245,70.255,70.245,70.25
1741920720000,70.255,70.275,70.255,70.275
1741920780000,70.27,70.275,70.265,70.275
1741920840000,70.285,70.285,70.265,70.27
1741920900000,70.265,70.27,70.26,70.265
1741920960000,70.275,70.275,70.26,70.26
1741921020000,70.265,70.285,70.265,70.285
1741921080000,70.28,70.28,70.27,70.275
1741921140000,70.28,70.28,70.275,70.275
1741921200000,70.28,70.305,70.28,70.305
1741921260000,70.3,70.325,70.3,70.315
1741921320000,70.305,70.325,70.3,70.325
1741921380000,70.345,70.345,70.335,70.335
1741921440000,70.325,70.335,70.325,70.335
1741921500000,70.34,70.355,70.335,70.335
1741921560000,70.34,70.355,70.335,70.355
1741921620000,70.36,70.375,70.36,70.375
1741921680000,70.365,70.37,70.365,70.365
1741921740000,70.37,70.375,70.365,70.375
1741921800000,70.365,70.375,70.365,70.375
1741921860000,70.365,70.365,70.355,70.355
1741921920000,70.36,70.365,70.355,70.355
1741921980000,70.365,70.37,70.355,70.36
1741922040000,70.365,70.375,70.36,70.375
1741922100000,70.375,70.375,70.375,70.375
1741922160000,70.395,70.41,70.39,70.39
1741922220000,70.385,70.405,70.38,70.395
1741922280000,70.4,70.41,70.4,70.405
1741922340000,70.41,70.415,70.375,70.395
1741922400000,70.39,70.405,70.39,70.395
1741922460000,70.4,70.425,70.4,70.42
1741922520000,70.425,70.425,70.405,70.405
1741922580000,70.395,70.4,70.395,70.395
1741922640000,70.39,70.395,70.38,70.39
1741922700000,70.395,70.395,70.39,70.39
1741922760000,70.385,70.385,70.37,70.375
1741922820000,70.365,70.37,70.335,70.335
1741922880000,70.34,70.34,70.335,70.335
1741922940000,70.34,70.36,70.34,70.35
1741923000000,70.345,70.375,70.345,70.375
1741923060000,70.37,70.37,70.345,70.345
1741923120000,70.34,70.355,70.335,70.345
1741923180000,70.35,70.35,70.335,70.345
1741923240000,70.345,70.345,70.345,70.345
1741923300000,70.35,70.355,70.345,70.355
1741923360000,70.35,70.355,70.34,70.34
1741923420000,70.345,70.345,70.335,70.34
1741923480000,70.345,70.345,70.34,70.345
1741923540000,70.35,70.355,70.345,70.355
1741923600000,70.35,70.35,70.345,70.345
1741923660000,70.34,70.345,70.335,70.345
1741923720000,70.34,70.345,70.335,70.335
1741923780000,70.34,70.34,70.325,70.335
1741923840000,70.33,70.335,70.325,70.325
1741923900000,70.32,70.325,70.32,70.325
1741923960000,70.315,70.315,70.315,70.315
1741924020000,70.295,70.295,70.285,70.285
1741924080000,70.28,70.28,70.255,70.26
1741924140000,70.255,70.285,70.255,70.275
1741924200000,70.285,70.285,70.27,70.27
1741924260000,70.265,70.275,70.265,70.275
1741924320000,70.28,70.285,70.28,70.285
1741924380000,70.28,70.28,70.28,70.28
